@relation BaseImagens
@attribute h0 NUMERIC
@attribute h1 NUMERIC
@attribute h2 NUMERIC
@attribute h3 NUMERIC
@attribute h4 NUMERIC
@attribute h5 NUMERIC
@attribute h6 NUMERIC
@attribute h7 NUMERIC
@attribute h8 NUMERIC
@attribute h9 NUMERIC
@attribute h10 NUMERIC
@attribute h11 NUMERIC
@attribute h12 NUMERIC
@attribute h13 NUMERIC
@attribute h14 NUMERIC
@attribute h15 NUMERIC
@attribute h16 NUMERIC
@attribute h17 NUMERIC
@attribute h18 NUMERIC
@attribute h19 NUMERIC
@attribute h20 NUMERIC
@attribute h21 NUMERIC
@attribute h22 NUMERIC
@attribute h23 NUMERIC
@attribute h24 NUMERIC
@attribute h25 NUMERIC
@attribute h26 NUMERIC
@attribute classe {1,2,3,4,5,6,7,8,9}
@data
0.058883473,0.044921257,0.042865794,0.029374467,0.020532228,0.017034201,0.015935462,0.018088093,0.022460628,0.030854402,0.046386242,0.08483466,0.13329132,0.10050104,0.043553438,0.02946416,0.018155364,0.01708652,0.013162452,0.014395731,0.01586819,0.024418926,0.036953527,0.049637616,0.06136498,0.9693499,0.0, 5
0.056218676,0.043787945,0.034962263,0.021490075,0.014807389,0.013171767,0.012784558,0.015000993,0.017177373,0.020668926,0.029414497,0.05415579,0.08034577,0.067274146,0.028880417,0.02288536,0.014687221,0.013352019,0.010200943,0.010835163,0.0124707855,0.018338999,0.032699093,0.052339915,0.06933703,0.9827887,0.0, 5
0.051875506,0.045405596,0.034906518,0.01863489,0.011590308,0.009072079,0.008800886,0.009672579,0.01162905,0.015057715,0.023283927,0.049086083,0.07575993,0.058874886,0.02170842,0.015742157,0.00862009,0.0106927855,0.0069864695,0.009685494,0.008878369,0.017627599,0.037153553,0.059656184,0.08918402,0.98307765,0.0, 5
0.04842379,0.044630487,0.032994702,0.016670065,0.010573913,0.008910745,0.007887256,0.008699651,0.0113095455,0.014885358,0.023309946,0.047170017,0.079179615,0.055556223,0.022158522,0.015525038,0.009409696,0.011405498,0.007554623,0.009428886,0.009838281,0.019132834,0.035367917,0.056413397,0.086574316,0.9838729,0.0, 5
0.077354975,0.046746835,0.044788685,0.033545367,0.023497807,0.019220373,0.018482054,0.019822262,0.023417555,0.032863226,0.050542757,0.102385595,0.16264687,0.10192816,0.046562254,0.029308058,0.021740288,0.018385751,0.015223819,0.016299196,0.019902514,0.032044653,0.043913934,0.04384171,0.10252202,0.9567733,0.0, 5
0.05735463,0.04620217,0.028927626,0.014873963,0.010060734,0.009107739,0.008474419,0.009011233,0.010163272,0.013347965,0.019252915,0.03882551,0.060738366,0.05105159,0.018076751,0.013167016,0.0076903095,0.00858902,0.0050424305,0.005784319,0.0062487535,0.010808654,0.025447384,0.04660026,0.06816932,0.9881354,0.0, 5
0.05313218,0.0479289,0.03479096,0.02076532,0.013950526,0.011150861,0.009757857,0.010918694,0.013971011,0.020533152,0.03143819,0.06807966,0.1151072,0.078636445,0.031124081,0.02278654,0.014264635,0.014483145,0.008795045,0.011144033,0.011191832,0.01904455,0.032373685,0.047601134,0.069138065,0.97792983,0.0, 5
0.054721802,0.045545638,0.025595102,0.012204962,0.008667378,0.007506141,0.0073205824,0.008619492,0.009493412,0.012749665,0.018819224,0.044384398,0.072661124,0.04963391,0.016676323,0.010624722,0.006147374,0.0054350686,0.004309746,0.0042917887,0.0049442365,0.008380062,0.0212674,0.046311814,0.075576186,0.9872431,0.0, 5
0.05216342,0.04816544,0.0362325,0.02349319,0.016269729,0.013355949,0.012129451,0.013044243,0.015293951,0.020511648,0.03140105,0.06541095,0.11088622,0.06408958,0.029056473,0.02090467,0.013721866,0.012732536,0.010970716,0.0116551155,0.012434382,0.018573646,0.031082567,0.043001954,0.07001878,0.97974795,0.0, 5
0.05911607,0.047682967,0.033042017,0.015962865,0.010328568,0.0072147218,0.0065273256,0.007026716,0.007772864,0.010651703,0.0148348315,0.027360717,0.041355398,0.037101768,0.0143354405,0.013554042,0.0061336886,0.005892806,0.004265381,0.0048235236,0.006568452,0.0109748375,0.027055208,0.046637185,0.08520187,0.9887224,0.0, 5
0.062329937,0.04595023,0.037748504,0.021788178,0.014678435,0.011374799,0.011014761,0.011121585,0.011754618,0.015042429,0.022401428,0.04648039,0.07603509,0.048953176,0.022650685,0.01661314,0.011612185,0.012668557,0.009578569,0.010753635,0.012031569,0.021048322,0.03546563,0.045384455,0.059121255,0.9857064,0.0, 5
0.06249069,0.04571302,0.03902651,0.023438772,0.015634319,0.013466178,0.012174611,0.01225507,0.014186068,0.019835088,0.029710285,0.05851012,0.08965595,0.060034595,0.028215455,0.019254941,0.0129961325,0.012665831,0.010383355,0.01183584,0.01339419,0.021414611,0.03919166,0.045272615,0.060932342,0.9823366,0.0, 5
0.0651259,0.04865553,0.03920177,0.025440378,0.0157793,0.011743485,0.0103245,0.011176812,0.01230555,0.01760371,0.029886225,0.07160347,0.13289165,0.07309156,0.029029306,0.019326763,0.011881698,0.012365443,0.009693328,0.011761913,0.014747311,0.025214631,0.042749234,0.049931694,0.074367724,0.97399056,0.0, 5
0.065554604,0.04910952,0.03765041,0.024066785,0.013085692,0.010390212,0.010317181,0.011791064,0.013557069,0.018396983,0.026835294,0.05158591,0.08526613,0.058118794,0.02747265,0.01811814,0.012189412,0.012269081,0.008816742,0.010722168,0.013829272,0.021736456,0.03425782,0.05373698,0.069113165,0.9824161,0.0, 5
0.079060026,0.05009789,0.04242172,0.034617867,0.02452318,0.02209715,0.02064754,0.021909377,0.023524227,0.028496461,0.038981717,0.068139136,0.1015177,0.07487644,0.040221017,0.028451394,0.020429723,0.018627102,0.017462907,0.01959601,0.022945885,0.030546943,0.037246693,0.05073632,0.07845164,0.9733186,0.0, 5
0.064286985,0.04870145,0.03632392,0.024427583,0.014977351,0.0116691,0.011314884,0.012517883,0.014843684,0.0188069,0.027809352,0.051013887,0.080226734,0.058733135,0.03131142,0.022308968,0.015612267,0.014295651,0.011080967,0.011575534,0.01373425,0.020464368,0.03302235,0.050833434,0.06933959,0.9827642,0.0, 5
0.069030374,0.048616968,0.039320394,0.028008284,0.017344771,0.013760045,0.012944067,0.015168829,0.018286284,0.023293741,0.036621388,0.060912438,0.083787724,0.06483889,0.03680969,0.023342561,0.015364106,0.013843736,0.0115492325,0.0136066135,0.017205287,0.02519769,0.037639618,0.050681323,0.0713458,0.979718,0.0, 5
0.08001665,0.050432578,0.038675904,0.03033935,0.021489779,0.01809103,0.016779983,0.017186124,0.018988814,0.024653394,0.03345309,0.054059334,0.08621563,0.0605932,0.03321083,0.022351936,0.01668023,0.016445097,0.014813412,0.017485384,0.020877007,0.02800939,0.038056005,0.051116604,0.07963189,0.9781911,0.0, 5
0.04679092,0.04153089,0.02252405,0.012199737,0.008935108,0.0095918225,0.010715815,0.01252178,0.014580328,0.017554488,0.023957456,0.051350035,0.08287234,0.05287816,0.017996507,0.014851854,0.006402968,0.010816848,0.005361065,0.008215248,0.006964964,0.014144624,0.027051592,0.066220835,0.08535396,0.9839417,0.0, 5
0.01904032,0.020520344,0.009411586,0.0048286524,0.0037314913,0.0038572075,0.003954352,0.0041772127,0.005160087,0.0054572346,0.0074458392,0.012691641,0.02166322,0.012040202,0.005445806,0.0036514897,0.002560043,0.0025028992,0.0021657506,0.0024228978,0.0026171869,0.0043486445,0.0074801254,0.013754517,0.9139639,0.4030982,0.0, 5
0.053682152,0.04470045,0.02954272,0.015038849,0.010848181,0.010241873,0.009920885,0.01097301,0.012167796,0.014872411,0.017796962,0.037846778,0.0661531,0.033043858,0.013071315,0.010432087,0.006140368,0.0065742955,0.0051536295,0.005623222,0.0070617204,0.011317774,0.021357544,0.053711873,0.061914884,0.989051,0.0, 5
0.057326198,0.045691382,0.033815157,0.017817283,0.011593599,0.010574964,0.010145135,0.010445426,0.011040121,0.01201754,0.0152265355,0.029393218,0.052221246,0.030093899,0.012476809,0.011911554,0.0066417367,0.007006797,0.005440572,0.006300229,0.0075838272,0.013377683,0.026019357,0.050407723,0.058833543,0.9901193,0.0, 5
0.07651066,0.053526435,0.044960137,0.030344,0.019761087,0.016055346,0.013823282,0.015831277,0.016029492,0.019054411,0.024759531,0.05152706,0.08039738,0.06985756,0.027844777,0.02376846,0.0132544935,0.022156894,0.011961793,0.02104517,0.020838339,0.034851216,0.049562152,0.06689297,0.17425609,0.96461344,0.0, 5
0.05850732,0.049158182,0.013321898,0.006585755,0.004599376,0.0034463988,0.00334614,0.0042046066,0.0053513176,0.008008177,0.012745409,0.029645296,0.041801684,0.03782266,0.011993468,0.008446811,0.0042610024,0.0037847725,0.0021743644,0.002199429,0.0019926452,0.0043925922,0.010621174,0.050981637,0.05608231,0.9916794,0.0, 5
0.090469085,0.046037756,0.042307716,0.036250323,0.031368364,0.02543635,0.0218552,0.021784674,0.023297064,0.03042018,0.043538004,0.08597893,0.11049061,0.08505426,0.037613824,0.029064516,0.018908784,0.024911324,0.018932292,0.027779378,0.03187772,0.047941957,0.06892733,0.07128604,0.18811615,0.94916135,0.0, 5
0.05358859,0.050229985,0.014306501,0.0067496337,0.0051870383,0.004240404,0.0038189571,0.0038481343,0.004580803,0.005621453,0.0072229514,0.010438915,0.0138493925,0.010186047,0.006140157,0.005721952,0.00378978,0.0043214513,0.00346559,0.004366838,0.004567836,0.007712478,0.012857372,0.052097317,0.06347314,0.9933017,0.0, 6
0.07434173,0.053994473,0.030408965,0.014213981,0.008946227,0.0073420247,0.0069801463,0.0081366645,0.008625386,0.01144953,0.0141319055,0.021235164,0.026547687,0.020858364,0.012188208,0.012587394,0.008935035,0.0101587055,0.008520927,0.010240781,0.010509392,0.015486151,0.025309093,0.053349063,0.098710686,0.98688304,0.0, 6
0.060607545,0.051834803,0.019737795,0.010337683,0.0062876535,0.0052280934,0.0043672007,0.004677401,0.0053361407,0.00629811,0.00845557,0.012784431,0.018580643,0.014659574,0.0081593115,0.008114001,0.0054023634,0.0063015954,0.005398878,0.006514204,0.0068383464,0.010097191,0.019744767,0.050858893,0.11295122,0.98793536,0.0, 6
0.06626229,0.051778633,0.02420711,0.011376652,0.0074502933,0.0062430194,0.0063626594,0.006960858,0.008512549,0.010111371,0.013004478,0.017735686,0.021567784,0.019182239,0.013189375,0.011097493,0.0076460675,0.00782734,0.0066889497,0.0073306537,0.0078817215,0.011024984,0.019178614,0.047641996,0.11943672,0.98637533,0.0, 6
0.04538053,0.040490694,0.01547552,0.008450638,0.0055167363,0.004495782,0.0037148413,0.0048289355,0.006140056,0.009163514,0.012552367,0.020634027,0.0275192,0.022066945,0.010782712,0.010266861,0.006261854,0.0082142055,0.0056886864,0.008697815,0.0093641225,0.015081468,0.029317513,0.07121963,0.10909884,0.9876069,0.0, 6
0.042757276,0.034004737,0.021764936,0.016653113,0.01375853,0.011715917,0.009869099,0.012245092,0.014472915,0.019933993,0.024934689,0.045583066,0.06456455,0.0775399,0.024855312,0.030427517,0.016653113,0.03371369,0.0163409,0.038672052,0.0451756,0.062410805,0.08313856,0.08590614,0.5720638,0.7937243,0.0, 6
0.04343938,0.030853426,0.018033076,0.014675123,0.0131821325,0.009824179,0.0075617647,0.009768128,0.010063669,0.014175761,0.015638178,0.028422859,0.039194807,0.05210178,0.018659826,0.025008855,0.013966844,0.02857063,0.014099328,0.03374259,0.045126002,0.064320855,0.097080015,0.10721502,0.6063628,0.76974076,0.0, 6
0.04892621,0.032850757,0.021902272,0.015651297,0.013726696,0.012056588,0.010359971,0.013334353,0.014956744,0.02074645,0.024213914,0.041832227,0.06162963,0.067127734,0.026679311,0.032628078,0.018286357,0.032596264,0.01744335,0.037717927,0.04362958,0.06132212,0.08299641,0.10039734,0.5681919,0.7959363,0.0, 6
0.052371163,0.041592624,0.02394452,0.014621537,0.0109888315,0.009104443,0.008255024,0.009471424,0.010485778,0.013829846,0.018221255,0.034356076,0.04736949,0.03586936,0.01640284,0.01607297,0.011289839,0.01609771,0.010935227,0.016151315,0.015487448,0.026674202,0.04526656,0.089362085,0.15381478,0.9762659,0.0, 6
0.05531232,0.044414807,0.02463043,0.016905053,0.013669473,0.011141524,0.009067433,0.010492455,0.011893076,0.016861131,0.019286597,0.03429813,0.048270173,0.04543965,0.019462284,0.021014191,0.013493786,0.02075554,0.013181452,0.024166808,0.0212094,0.03458118,0.064160146,0.1432879,0.41867825,0.88511425,0.0, 6
0.05223485,0.041575905,0.025461027,0.016259408,0.011156763,0.010518431,0.009350163,0.010506387,0.012907159,0.01725103,0.024365023,0.040483914,0.051267315,0.04874209,0.029182624,0.025509203,0.01955545,0.019535376,0.016034584,0.01725103,0.017030222,0.022979962,0.03080455,0.04881837,0.07304689,0.98701024,0.0, 6
0.05596629,0.044518236,0.023059348,0.0136304945,0.00862685,0.0074664303,0.006660879,0.0066041006,0.008115839,0.009609835,0.011937772,0.019173538,0.022796744,0.01803796,0.010206014,0.0094891805,0.007587086,0.009357879,0.007342227,0.008531036,0.010316024,0.016622035,0.029691836,0.053230256,0.074256204,0.99114025,0.0, 6
0.053392373,0.04459287,0.021211017,0.0118778795,0.008302173,0.0071659335,0.0063055856,0.0072603174,0.0079681985,0.010625475,0.01440084,0.02399898,0.030162988,0.026442077,0.016655168,0.014074125,0.011493082,0.011761715,0.00937307,0.010610954,0.011986785,0.01717065,0.027926812,0.050865784,0.07149961,0.9909208,0.0, 6
0.0530131,0.04553707,0.020636456,0.011478836,0.008404516,0.0072593833,0.006891428,0.007228434,0.0077201873,0.00880686,0.010681026,0.015227167,0.017238887,0.01397887,0.00824289,0.008205064,0.0066679036,0.0075791953,0.0066472706,0.007954028,0.009456799,0.014274609,0.023679826,0.051396847,0.06737024,0.9924619,0.0, 6
0.05523584,0.04589046,0.021327084,0.012578145,0.009281851,0.007894868,0.0066843447,0.00765841,0.008332491,0.010157099,0.013358102,0.018994268,0.025368042,0.018284895,0.010817063,0.009624186,0.007856047,0.00865365,0.007150202,0.008283082,0.009670066,0.015196826,0.02645857,0.049472623,0.06991034,0.991697,0.0, 6
0.051866025,0.04467771,0.023137955,0.013264369,0.009664812,0.008397767,0.007011938,0.007652659,0.008271783,0.010453115,0.013527137,0.022432443,0.027547413,0.022180473,0.012652445,0.010474713,0.008311378,0.009502832,0.008077407,0.009927579,0.012087313,0.01732827,0.028098145,0.054292124,0.07342737,0.99098337,0.0, 6
0.055679485,0.037317745,0.031121967,0.02598266,0.025118772,0.024717093,0.027171193,0.0320904,0.03752134,0.049918402,0.066855006,0.10751275,0.12712355,0.12528573,0.074547455,0.061539616,0.040349606,0.03751033,0.029669315,0.03385119,0.029493235,0.039243612,0.045351353,0.05745128,0.12988028,0.94869727,0.0, 6
0.04216168,0.03881735,0.019820198,0.012364347,0.008405522,0.006446592,0.0056533376,0.0068637026,0.008282623,0.011414677,0.0150681175,0.028884904,0.04327522,0.034590382,0.015544816,0.0129378745,0.009180156,0.010412866,0.008115035,0.010736872,0.010532041,0.016933942,0.030370861,0.057874087,0.10519751,0.98748684,0.0, 6
0.04266412,0.037531428,0.019009424,0.012322154,0.008566796,0.0079021305,0.0068386663,0.0076990384,0.008673881,0.011048213,0.014279224,0.02544929,0.03591777,0.029308043,0.014751875,0.013828728,0.0099219745,0.01184581,0.009094835,0.0120009,0.011635333,0.018019812,0.029429898,0.057390146,0.10047153,0.9885492,0.0, 6
0.044190895,0.039412618,0.020564368,0.01109489,0.0076336325,0.0074558533,0.0064145736,0.0074703656,0.008076267,0.010648627,0.014331202,0.024312248,0.033843406,0.027240168,0.013696276,0.012952504,0.009810524,0.011033212,0.009015959,0.01099693,0.011573806,0.017277261,0.027929517,0.053856295,0.0861396,0.99023527,0.0, 6
0.051471207,0.044232957,0.021374,0.01221679,0.007751169,0.005803513,0.0048781075,0.005437655,0.0064132763,0.008662228,0.013737611,0.026664596,0.036367007,0.027532611,0.012166574,0.011173018,0.007385311,0.0089420015,0.007130645,0.008995804,0.009652196,0.016736213,0.02656775,0.050445367,0.07755473,0.99063957,0.0, 6
0.05282968,0.04145552,0.022290692,0.016138608,0.013684418,0.012248809,0.01146642,0.012230356,0.012924173,0.0142084705,0.017732909,0.026837403,0.030542677,0.023349868,0.013824658,0.0127064325,0.010602841,0.01197202,0.010145217,0.012141784,0.012507145,0.017555766,0.026619662,0.048294038,0.067883275,0.99109066,0.0, 6
0.055218942,0.044030838,0.021981595,0.015536317,0.012976996,0.012849218,0.01313484,0.013965397,0.015532559,0.017693512,0.020606102,0.027220499,0.03235793,0.02684844,0.017513119,0.015397264,0.0123117985,0.012586146,0.010763428,0.012826669,0.013033369,0.017422924,0.025115918,0.048536897,0.06556145,0.99055856,0.0, 6
0.04941253,0.040269654,0.027001593,0.018439487,0.014681555,0.012964864,0.012819671,0.014207544,0.017188266,0.02423866,0.035303205,0.061036497,0.0842588,0.063658506,0.03616155,0.027236464,0.018947663,0.018277213,0.015992561,0.017380433,0.018657276,0.023482801,0.032941688,0.049702916,0.0693979,0.9821098,0.0, 6
0.050812673,0.040906116,0.027291998,0.018697206,0.015891487,0.015253822,0.01634696,0.019485176,0.02430409,0.034820985,0.049947273,0.0796715,0.109359294,0.08123378,0.048043393,0.034579583,0.025192264,0.022049494,0.018628884,0.018920388,0.018592447,0.024499943,0.030129602,0.043684505,0.0608832,0.97545666,0.0, 6
0.05139091,0.039667945,0.028483853,0.023273082,0.019226473,0.018911285,0.020477058,0.025164211,0.034152154,0.0485593,0.07281353,0.12398584,0.15797532,0.11372189,0.0645373,0.042057276,0.029871697,0.025433645,0.021920823,0.02306465,0.024355905,0.028966801,0.033074416,0.041838676,0.05660168,0.95634675,0.0, 6
0.058732145,0.052604914,0.0178146,0.008234513,0.005529942,0.0041038343,0.0039226348,0.004519922,0.0051272763,0.006352051,0.008566712,0.013251056,0.018153511,0.015556317,0.009459288,0.0077513144,0.0057715415,0.0064057396,0.0053923647,0.0061171628,0.006174207,0.008724423,0.014402009,0.05086003,0.06736597,0.9923159,0.0, 6
0.06977816,0.04712111,0.025982741,0.016409343,0.012283939,0.010869076,0.010649925,0.010796025,0.012456953,0.01513289,0.020865396,0.030423414,0.03850121,0.03407207,0.022591682,0.018327868,0.013287416,0.01314516,0.012418505,0.013579615,0.013018284,0.016040249,0.022607062,0.049558677,0.06924758,0.98861295,0.0, 6
0.06709351,0.0476975,0.022603635,0.013638052,0.009671711,0.009025679,0.008879194,0.009750587,0.0117600495,0.0154634705,0.020383837,0.030464951,0.04007281,0.03257207,0.021623317,0.01678934,0.012383547,0.011981654,0.009667955,0.010231356,0.011005092,0.014858753,0.020308716,0.047393262,0.06579769,0.98955315,0.0, 6
0.055553343,0.04413439,0.030509602,0.022115918,0.018377516,0.016867097,0.016650056,0.017690962,0.020468187,0.025965054,0.035023145,0.05361327,0.07155671,0.059052557,0.037348572,0.028547384,0.021606538,0.021145882,0.017814985,0.020689655,0.02188559,0.028122164,0.037609905,0.061205238,0.08872943,0.9799792,0.0, 6
0.052288357,0.041878246,0.026901599,0.019547585,0.016297728,0.01535976,0.015227652,0.017874217,0.021502784,0.028610196,0.03854912,0.059708428,0.081937805,0.061430234,0.037452627,0.0292267,0.022357082,0.021256182,0.018481914,0.0201773,0.018636039,0.023788253,0.032049406,0.055133086,0.085901044,0.9799069,0.0, 6
0.05694451,0.043988537,0.0262861,0.019986484,0.01733699,0.015605467,0.015692478,0.017506663,0.020404138,0.027595617,0.038232744,0.05901538,0.081538245,0.06440137,0.040934443,0.030149398,0.021352561,0.018681316,0.015179113,0.014965935,0.01578384,0.0197298,0.028979097,0.05197182,0.07628711,0.98075163,0.0, 6
0.058313694,0.05322913,0.015955701,0.008086496,0.0053018527,0.004389239,0.003730686,0.003991433,0.00456307,0.006174352,0.008156696,0.012910313,0.016246535,0.015972417,0.009908381,0.009079339,0.005916948,0.006672445,0.005044449,0.0058534327,0.0055960286,0.008728334,0.014351106,0.051327016,0.06598567,0.9924393,0.0, 6
0.0525747,0.043541346,0.021723924,0.012935103,0.009004586,0.007882609,0.007321621,0.0078322645,0.008975818,0.011388788,0.015157481,0.02138949,0.027168391,0.02322349,0.014492206,0.013571609,0.010572478,0.011324058,0.008770841,0.0096950345,0.010996816,0.015272556,0.026064394,0.052031696,0.069472685,0.99141073,0.0, 6
0.052851412,0.037880145,0.031509735,0.027754882,0.025422808,0.024887929,0.025797224,0.031049738,0.036917362,0.049117956,0.07110684,0.117282964,0.15109803,0.1275152,0.0819007,0.0577723,0.040977094,0.035344817,0.02834325,0.028455574,0.027605116,0.031055087,0.034542497,0.04551822,0.06326551,0.95176405,0.0, 6
0.053358942,0.04060907,0.027801866,0.021120422,0.016701406,0.014959379,0.014610974,0.017089503,0.020988114,0.025984865,0.036789842,0.05507451,0.067665614,0.059321526,0.039321292,0.03017455,0.022941831,0.022125944,0.018496355,0.021129241,0.021292418,0.029146975,0.03966529,0.05858502,0.088869825,0.98041266,0.0, 6
0.050270665,0.04068944,0.021484533,0.017443182,0.015447977,0.015172045,0.015919186,0.019204905,0.023258992,0.029643646,0.041092724,0.058298178,0.0727146,0.062063597,0.04126253,0.029584214,0.020291654,0.018389843,0.014573484,0.015091388,0.015104123,0.018614834,0.025254196,0.049931057,0.06098109,0.9834236,0.0, 6
0.055331845,0.03662987,0.026636295,0.020790998,0.01905428,0.017982477,0.017575588,0.021207811,0.02350524,0.031112067,0.04340307,0.06675945,0.07740305,0.07855921,0.047015443,0.035528295,0.025152642,0.025400745,0.020304717,0.021078797,0.01987302,0.02604085,0.036059234,0.055143286,0.29075146,0.9367114,0.0, 6
0.07452783,0.04978549,0.036119133,0.024817541,0.019214794,0.015400245,0.013612045,0.014125944,0.015061825,0.01983732,0.025498562,0.04178455,0.054698862,0.043426517,0.026380127,0.019854033,0.01453957,0.015446204,0.0127639035,0.014527035,0.017535223,0.024813363,0.034882434,0.047391478,0.087659396,0.9834515,0.0, 6
0.056048505,0.046063546,0.02550088,0.017886933,0.014656014,0.013474683,0.012276655,0.0144139035,0.016734822,0.021414228,0.028147394,0.036963545,0.03658368,0.043972217,0.027433587,0.025563495,0.018517254,0.02118464,0.01614207,0.0182334,0.01565785,0.021844182,0.030718772,0.064167544,0.12026197,0.9817359,0.0, 6
0.06196804,0.050605483,0.017515723,0.009207763,0.0057810675,0.005030104,0.004512548,0.005090993,0.0055544255,0.0069548716,0.009072454,0.014214188,0.020069676,0.016101746,0.009343072,0.008828898,0.0058182776,0.006190377,0.0050977585,0.0053007216,0.0059941793,0.008236922,0.012928754,0.05132262,0.0720181,0.99181336,0.0, 6
0.055524085,0.041228283,0.024335077,0.017964385,0.01479112,0.012930652,0.012862193,0.014408556,0.01575357,0.019861095,0.026058627,0.03551399,0.039432246,0.032924637,0.022470582,0.016824748,0.011807123,0.0100473305,0.008162701,0.008919775,0.00953993,0.012660844,0.020807438,0.046217717,0.060988706,0.990256,0.0, 6
0.06584855,0.056838326,0.029855317,0.018973919,0.013904672,0.011532932,0.011163465,0.011985827,0.012561877,0.015223629,0.020133965,0.028893908,0.03198869,0.027443849,0.020006835,0.017376866,0.013030664,0.0134517765,0.012279811,0.013547123,0.013404104,0.016284358,0.02439674,0.04944104,0.1290711,0.98267496,0.0, 6
0.07540987,0.053523168,0.03941005,0.027684094,0.020085396,0.015945025,0.014646512,0.015586513,0.018257862,0.023552466,0.029293025,0.043729678,0.049859352,0.044726517,0.032108653,0.027211908,0.020116001,0.018887443,0.01645656,0.017435908,0.016447816,0.020369584,0.02769284,0.05419647,0.12791434,0.97775745,0.0, 6
0.07751082,0.05455751,0.034307107,0.01925192,0.012012948,0.008420765,0.007422286,0.007948828,0.009735169,0.012590194,0.01734077,0.026627403,0.036109053,0.03129217,0.01913101,0.016092671,0.011841335,0.012629197,0.009957487,0.011486407,0.012445883,0.018467959,0.028764771,0.052895978,0.09681345,0.9853621,0.0, 6
0.072412565,0.051356796,0.034497548,0.023117445,0.016217936,0.01335139,0.013553684,0.015361415,0.018555075,0.024438811,0.034441594,0.046312366,0.046170328,0.040458757,0.027051413,0.025402935,0.019140435,0.019566543,0.01845608,0.018301131,0.016269585,0.017633993,0.024972523,0.053612158,0.1306904,0.9785381,0.0, 6
0.066000395,0.05242071,0.024812445,0.012939937,0.008097623,0.006029919,0.005379564,0.0054926695,0.006729757,0.008631337,0.0111479275,0.014915743,0.019340983,0.016863273,0.0099002365,0.009578593,0.006835793,0.0074614063,0.0062384563,0.0074826134,0.008557112,0.012812694,0.021062301,0.055577047,0.083994724,0.989755,0.0, 6
0.07283985,0.056837592,0.033545602,0.012338807,0.0052788868,0.0032072111,0.0027239327,0.0026124069,0.0028489768,0.0039507165,0.0049747257,0.008344156,0.011909601,0.010523978,0.0051504634,0.0051538427,0.0028827724,0.0038121538,0.0021933403,0.0029469843,0.0024265307,0.00462663,0.010848417,0.059264123,0.093434945,0.988578,0.0, 6
0.069950506,0.049503036,0.024284858,0.015059512,0.011348551,0.010035956,0.009697583,0.0104003595,0.011824506,0.013877062,0.018287081,0.025727596,0.03284833,0.028854769,0.02014628,0.015535467,0.011515879,0.0113597065,0.00926253,0.010054548,0.010668084,0.014408792,0.020986639,0.04748766,0.06174772,0.99007183,0.0, 6
0.059751973,0.044773314,0.02992117,0.021860257,0.017380215,0.014208264,0.0125996955,0.013668309,0.016069865,0.021754075,0.03211488,0.051492248,0.06804559,0.054271095,0.033605967,0.024874063,0.019363815,0.018277127,0.01599531,0.016856074,0.018109944,0.022190105,0.029668137,0.04614692,0.12037826,0.97923154,0.0, 6
0.056649383,0.045804575,0.026371785,0.017563134,0.012941152,0.0113844415,0.010618123,0.011157756,0.01301337,0.016032504,0.021194119,0.031922575,0.03958175,0.03105395,0.02005066,0.015635302,0.012353374,0.012034408,0.01105344,0.011873922,0.01388601,0.017753711,0.027326673,0.049656227,0.074651845,0.9890542,0.0, 6
0.04855987,0.040565405,0.018918587,0.0113426475,0.007940748,0.0067903693,0.0063091796,0.007887034,0.008844937,0.011917837,0.013950024,0.020691155,0.024901005,0.02627967,0.014923593,0.0134845,0.010100506,0.012918264,0.009399984,0.011371742,0.010008745,0.014999689,0.018929778,0.039193455,0.53941804,0.83609945,0.0, 6
0.061608415,0.04904433,0.020643555,0.008607598,0.0053976513,0.0044756643,0.0041999635,0.0043951026,0.0053922804,0.0077554313,0.011824706,0.019392159,0.02391974,0.01973589,0.011473813,0.00889404,0.0056482884,0.005347524,0.003834749,0.0038866668,0.0038329589,0.0059920195,0.013453847,0.050893676,0.07756685,0.99121463,0.0, 6
0.07677835,0.049070183,0.03067344,0.023394851,0.01776148,0.014031742,0.012173333,0.01217118,0.012875351,0.016062425,0.021557976,0.03216792,0.03930869,0.033320002,0.021876683,0.019531598,0.0144236665,0.015145064,0.013594596,0.01631007,0.020108718,0.025920823,0.0323445,0.04569576,0.11980171,0.9820949,0.0, 6
0.07173789,0.05018944,0.027466618,0.0132281,0.0076538716,0.0055011646,0.0044925287,0.0041076075,0.0041842354,0.0047776555,0.0064313905,0.0097263865,0.01126429,0.009810143,0.0063547627,0.006112405,0.0047348863,0.005508293,0.004667169,0.006023303,0.0068466067,0.011597532,0.024834542,0.050025493,0.073651806,0.99094206,0.0, 6
0.024103377,0.01912461,0.012133113,0.008971294,0.0064169546,0.005463652,0.0053520366,0.0062980205,0.007187282,0.010301527,0.013304156,0.023461133,0.029115079,0.046997286,0.015128423,0.021739332,0.010819348,0.02618015,0.009426904,0.018959932,0.011703121,0.024785876,0.020990962,0.03156695,0.8776645,0.46937087,0.0, 6
0.047581386,0.038656913,0.01911091,0.011801008,0.009046134,0.008258438,0.008386283,0.009384307,0.011683472,0.01517243,0.021156447,0.030695407,0.039399244,0.033858564,0.020962616,0.017756157,0.012898009,0.013194942,0.010433882,0.011677287,0.013215562,0.018976878,0.030338675,0.05437578,0.15007262,0.9811725,0.0, 6
